"Feature","Gain","Cover","Frequency","forecast_horizon_label","model_part"
"barangayADLAON",0.00235824685905955,0.00185395998271873,0.00439681231107447,"H+6","regressor"
"barangayKALUBIHAN (POB.)",0.00235292869069788,0.00147549839680764,0.00343500961802693,"H+6","regressor"
"neighbor_env_temp_c_mean_rollmean_lag1_w4",0.00226487332931067,0.00141430191677086,0.00618301731244847,"H+6","regressor"
"temp_c_rollmean_lag1_w4",0.00218274940696914,0.0046161807854498,0.00741962077493817,"H+6","regressor"
"neighbor_env_temp_c_mean_lag15",0.00206460643882425,0.00528235437840062,0.00618301731244847,"H+6","regressor"
"wind_speed_10m_rollmean_lag1_w4",0.00200131402897904,0.000645457509197845,0.00590821654300632,"H+6","regressor"
"neighbor_env_wind_speed_10m_mean_lag14",0.00188977520417217,0.00206204247212816,0.00618301731244847,"H+6","regressor"
"percent_annual_crop",0.0017948353621617,0.00136767115075406,0.00370981038746909,"H+6","regressor"
"rainfall_lag20",0.0017808795093917,0.00198903318597345,0.00728222039021709,"H+6","regressor"
"u_component_of_wind_10m_rollmean_lag1_w4",0.00176623482285454,0.000433224574395619,0.00494641384995878,"H+6","regressor"
"neighbor_env_rainfall_mean_lag4",0.00173302107842769,0.000752435389793687,0.00673261885133278,"H+6","regressor"
"barangayT. PADILLA",0.00173101944566626,0.0105396554877322,0.00439681231107447,"H+6","regressor"
"neighbor_env_rainfall_mean_lag20",0.00172113540868711,0.00201224315128319,0.0060456169277274,"H+6","regressor"
"barangayLUSARAN",0.00154348572363013,0.00107844715272217,0.00343500961802693,"H+6","regressor"
"wind_speed_10m_rollmean_lag1_w8",0.00149597933598617,0.000436236508642926,0.00645781808189063,"H+6","regressor"
"barangayBASAK PARDO",0.00142032754073765,0.000548870801755211,0.00151140423193185,"H+6","regressor"
"rainfall_lag4",0.00140750767636019,0.00354913681578793,0.00632041769716955,"H+6","regressor"
"neighbor_env_wind_speed_10m_mean_rollmean_lag1_w8",0.00120688059015613,0.00030039827408939,0.00357241000274801,"H+6","regressor"
"barangayTO-ONG PARDO",0.00116202679983899,0.000430086138909926,0.00274800769442154,"H+6","regressor"
"percent_open_forest",0.000976281959284968,0.00142594605457095,0.00247320692497939,"H+6","regressor"
"barangayPAHINA SAN NICOLAS",0.000969269757765968,0.00635891003641549,0.00206100577081616,"H+6","regressor"
"barangayGUBA",0.000862011204680002,0.000414418056955436,0.00151140423193185,"H+6","regressor"
"barangaySAMBAG I (POB.)",0.000779132528108995,0.00936510956091541,0.00274800769442154,"H+6","regressor"
"barangayCALAMBA",0.000722467053251008,0.000183523177556897,0.00233580654025831,"H+6","regressor"
"barangayPIT-OS",0.000485654103903441,1.66439486506173e-05,0.000412201154163232,"H+6","regressor"
"barangayZAPATERA",0.000443523302045102,0.00157867521638338,0.00151140423193185,"H+6","regressor"
"barangayCOGON PARDO",0.00038950253509691,0.00445336164390889,0.00123660346248969,"H+6","regressor"
"percent_grassland",0.000371438224576948,0.000430116258252399,0.00123660346248969,"H+6","regressor"
"barangayCAPITOL SITE (POB.)",0.000317282789663014,0.00491788021513403,0.00137400384721077,"H+6","regressor"
"percent_open_barren",0.000299359239491947,0.00245698536224051,0.000961802693047541,"H+6","regressor"
"barangayGUADALUPE",0.00026857609296264,0.000431062005606053,0.000274800769442154,"H+6","regressor"
"barangayPAMUTAN",0.000261884881141641,0.00348288028621568,0.000961802693047541,"H+6","regressor"
"barangayMAMBALING",0.000252245613325934,0.000231286430850688,0.000549601538884309,"H+6","regressor"
"barangayBUSAY (POB.)",0.000241019980980343,0.000263327387373538,0.000549601538884309,"H+6","regressor"
"barangayBABAG",0.000226361992009462,4.18899815115428e-05,0.000687001923605386,"H+6","regressor"
"barangayTALAMBAN",0.000222689731361231,0.000277254571333085,0.000412201154163232,"H+6","regressor"
"barangayTAPTAP",0.000211115825083734,2.51797703074848e-05,0.000549601538884309,"H+6","regressor"
"barangayLUZ",0.000168787897374809,0.00181249167200181,0.000824402308326463,"H+6","regressor"
"barangayCARRETA",0.000136779283314778,0.0014914194812389,0.000549601538884309,"H+6","regressor"
"barangaySANTA CRUZ (POB.)",0.000120841378878123,0.00156557932627609,0.000549601538884309,"H+6","regressor"
"barangayLAHUG (POB.)",0.000101312354255914,8.11656040964233e-05,0.000412201154163232,"H+6","regressor"
"barangayBINALIW",9.34886275773713e-05,2.68001909325358e-05,0.000412201154163232,"H+6","regressor"
"percent_fishpond",7.67372037118671e-05,7.49369240729929e-05,0.000137400384721077,"H+6","regressor"
"barangayCAMBINOCOT",7.42357709026461e-05,1.97944318733002e-05,0.000274800769442154,"H+6","regressor"
"barangaySAN ROQUE (CIUDAD)",7.01294334335145e-05,2.55291546801723e-05,0.000549601538884309,"H+6","regressor"
"barangayLOREGA (LOREGA SAN MIGUEL)",6.87683336749667e-05,6.45156315773114e-06,0.000274800769442154,"H+6","regressor"
"barangayHIPPODROMO",6.39618816680721e-05,0.000999992289448327,0.000274800769442154,"H+6","regressor"
"barangayDAY-AS",6.31876066102001e-05,1.07887484738529e-05,0.000274800769442154,"H+6","regressor"
"barangaySUBA POB. (SUBA SAN NICOLAS)",6.13177490282691e-05,0.000998221272110911,0.000274800769442154,"H+6","regressor"
"barangayCOGON RAMOS (POB.)",5.49659629388238e-05,1.03731015477246e-05,0.000137400384721077,"H+6","regressor"
"barangayMABINI",5.08316892631293e-05,3.02518675799494e-05,0.000137400384721077,"H+6","regressor"
"barangaySAN JOSE",3.78973598541701e-05,9.10567961645788e-05,0.000137400384721077,"H+6","regressor"
"barangayTINAGO",3.68602658520099e-05,1.14092069287981e-05,0.000274800769442154,"H+6","regressor"
"barangayPASIL",2.22804423761346e-05,6.87323395235409e-06,0.000137400384721077,"H+6","regressor"
"barangayERMITA (POB.)",1.84262388960354e-05,6.60215987009648e-06,0.000137400384721077,"H+6","regressor"
"pop_density",0.113018862946166,0.0439760513884475,0.0624641833810888,"H+7","regressor"
"city_env_u_component_of_wind_10m_mean_rollmean_lag1_w8",0.0697913569673507,0.0304889264097454,0.0189111747851003,"H+7","regressor"
"city_env_temp_c_mean_rollmean_lag1_w8",0.0379740032607181,0.029693839908973,0.0179083094555874,"H+7","regressor"
"percent_built_up",0.0353134931175523,0.0214226398061363,0.0169054441260745,"H+7","regressor"
"city_env_rainfall_mean_rollmean_lag1_w4",0.0255719935864409,0.0167442083349772,0.0138968481375358,"H+7","regressor"
"u_component_of_wind_10m_rollmean_lag1_w8",0.0243000805190814,0.0074193260639504,0.0106017191977077,"H+7","regressor"
"barangay_area_m2",0.0238454904158995,0.0229684896701551,0.0287965616045845,"H+7","regressor"
"city_env_rh_mean_lag19",0.0238358486776544,0.0180450920826561,0.0114613180515759,"H+7","regressor"
"city_env_rh_mean_rollmean_lag1_w8",0.0231484314392225,0.0190318932579082,0.0124641833810888,"H+7","regressor"
"city_env_rainfall_mean_rollmean_lag1_w8",0.022123290392134,0.0193901228404613,0.0156160458452722,"H+7","regressor"
"city_env_temp_c_mean_lag15",0.0216803860219158,0.0172452704644864,0.0114613180515759,"H+7","regressor"
"barangayPARDO (POB.)",0.0197635537729821,0.0152099625569406,0.00687679083094556,"H+7","regressor"
"city_env_u_component_of_wind_10m_mean_rollmean_lag1_w4",0.0195949869629206,0.00884069450122671,0.00759312320916905,"H+7","regressor"
"city_env_temp_c_mean_lag14",0.0188085062056008,0.0168574921235827,0.0126074498567335,"H+7","regressor"
"city_env_wind_speed_10m_mean_lag14",0.0156599430164768,0.00931587267712347,0.00916905444126074,"H+7","regressor"
"city_env_rh_mean_rollmean_lag1_w4",0.0150540479972277,0.00690438374052543,0.00744985673352436,"H+7","regressor"
"neighbor_env_wind_speed_10m_mean_lag15",0.0142728879015987,0.01326144481262,0.014756446991404,"H+7","regressor"
"wind_speed_10m_lag15",0.0139714748821612,0.00915894993819825,0.0130372492836676,"H+7","regressor"
"flood_risk_index",0.013318913132615,0.0221479459860078,0.020487106017192,"H+7","regressor"
"barangayBANILAD",0.0110787180803157,0.0136930246829815,0.00444126074498567,"H+7","regressor"
"city_env_temp_c_mean_rollmean_lag1_w4",0.0106799971661091,0.00768860453556776,0.00888252148997135,"H+7","regressor"
"city_env_v_component_of_wind_10m_mean_rollmean_lag1_w8",0.0101743819023713,0.0065334865334616,0.00501432664756447,"H+7","regressor"
"city_env_rh_mean_lag20",0.0101139839502438,0.0244398918371833,0.0144699140401146,"H+7","regressor"
"city_env_v_component_of_wind_10m_mean_lag11",0.010077506563502,0.0147727398356607,0.00902578796561605,"H+7","regressor"
"city_env_wind_speed_10m_mean_rollmean_lag1_w4",0.00986633262376522,0.00823008112915764,0.00816618911174785,"H+7","regressor"
"neighbor_env_u_component_of_wind_10m_mean_rollmean_lag1_w8",0.00951357768435639,0.0103746354433793,0.00916905444126074,"H+7","regressor"
"rh_rollmean_lag1_w8",0.00847592538743149,0.00768031977365516,0.0110315186246418,"H+7","regressor"
"wind_speed_10m_lag14",0.00844529086717151,0.00509154506108423,0.0116045845272206,"H+7","regressor"
"city_env_wind_speed_10m_mean_lag1",0.00809145117617956,0.0156324989627451,0.0171919770773639,"H+7","regressor"
"rainfall_rollmean_lag1_w8",0.00796781713744512,0.0080796209109721,0.01189111747851,"H+7","regressor"
"city_env_u_component_of_wind_10m_mean_lag9",0.00782645876585285,0.00943107354473246,0.00702005730659026,"H+7","regressor"
"temp_c_rollmean_lag1_w8",0.00750215166083362,0.0128976739911097,0.0126074498567335,"H+7","regressor"
"percent_perennial_crop",0.00748434290860327,0.00915110549478468,0.00830945558739255,"H+7","regressor"
"neighbor_env_rainfall_mean_rollmean_lag1_w8",0.00734918375783521,0.00663056660130263,0.0128939828080229,"H+7","regressor"
"city_env_v_component_of_wind_10m_mean_rollmean_lag1_w4",0.00731436338143182,0.00901454579290713,0.00558739255014327,"H+7","regressor"
"week_sin",0.00725094276752384,0.00677650170014424,0.00816618911174785,"H+7","regressor"
"week_cos",0.00709551997905564,0.0140909100269708,0.0124641833810888,"H+7","regressor"
"neighbor_env_wind_speed_10m_mean_lag14",0.00675991337837889,0.00359150186922654,0.0114613180515759,"H+7","regressor"
"neighbor_env_rh_mean_rollmean_lag1_w8",0.00675150431238742,0.004309031346992,0.00916905444126074,"H+7","regressor"
"rainfall_rollmean_lag1_w4",0.00674570776449937,0.00583787136868656,0.0123209169054441,"H+7","regressor"
"neighbor_env_v_component_of_wind_10m_mean_rollmean_lag1_w4",0.00660875115346341,0.00859534225943382,0.00931232091690544,"H+7","regressor"
"city_env_wind_speed_10m_mean_rollmean_lag1_w8",0.0065825213820561,0.0032916449713839,0.00472779369627507,"H+7","regressor"
"v_component_of_wind_10m_lag11",0.00638612979739864,0.00834209138118131,0.00859598853868195,"H+7","regressor"
"barangayMABOLO",0.00636744472725714,0.00739965398823968,0.00243553008595989,"H+7","regressor"
"neighbor_env_temp_c_mean_lag15",0.00628784024727122,0.00818628637383057,0.0113180515759312,"H+7","regressor"
"barangayCENTRAL (POB.)",0.00626145172261914,0.00307850372132809,0.00616045845272206,"H+7","regressor"
"v_component_of_wind_10m_rollmean_lag1_w8",0.00622703065731849,0.00897805355053328,0.00730659025787966,"H+7","regressor"
"neighbor_env_rh_mean_lag20",0.00574252434561709,0.00747603908662607,0.0111747851002865,"H+7","regressor"
"neighbor_env_temp_c_mean_rollmean_lag1_w8",0.00562302797674705,0.00910015048325023,0.0121776504297994,"H+7","regressor"
"temp_c_lag15",0.00559316294280292,0.00755743026763994,0.00873925501432665,"H+7","regressor"
"rh_lag20",0.00552236497222599,0.0073374471455222,0.0117478510028653,"H+7","regressor"
"barangaySAMBAG II (POB.)",0.00550905510018405,0.0141912010327894,0.00429799426934097,"H+7","regressor"
"neighbor_env_rh_mean_rollmean_lag1_w4",0.00550269077598528,0.00364872972583955,0.00787965616045845,"H+7","regressor"
"rh_lag19",0.00545049457678847,0.0125513397821613,0.0126074498567335,"H+7","regressor"
"neighbor_env_rainfall_mean_rollmean_lag1_w4",0.00544168657323131,0.00413904808397234,0.00845272206303725,"H+7","regressor"
"neighbor_env_v_component_of_wind_10m_mean_lag11",0.00527616782546951,0.00474983758344103,0.00859598853868195,"H+7","regressor"
"rainfall_lag20",0.00504389651334469,0.00963943225847568,0.0126074498567335,"H+7","regressor"
"barangaySAN NICOLAS CENTRAL",0.0049332963027748,0.0132686118429581,0.00458452722063037,"H+7","regressor"
"percent_brush_shrubs",0.00493215402648651,0.00540198315116522,0.00587392550143266,"H+7","regressor"
"neighbor_env_temp_c_mean_lag14",0.00482593802023174,0.0126356844841841,0.0121776504297994,"H+7","regressor"
"city_env_v_component_of_wind_10m_mean_lag9",0.00475918582940577,0.0138908225268787,0.00716332378223496,"H+7","regressor"
"neighbor_env_wind_speed_10m_mean_rollmean_lag1_w4",0.00475552666049797,0.00756397407794868,0.00988538681948424,"H+7","regressor"
"u_component_of_wind_10m_rollmean_lag1_w4",0.00475366943430263,0.00484921408160779,0.00687679083094556,"H+7","regressor"
"rh_rollmean_lag1_w4",0.00473553122239724,0.00540921792281089,0.0103151862464183,"H+7","regressor"
"barangaySIRAO",0.00467827919927566,0.00560875671831192,0.00429799426934097,"H+7","regressor"
"percent_inland_water",0.00458445416392837,0.00349495695771512,0.00501432664756447,"H+7","regressor"
"v_component_of_wind_10m_rollmean_lag1_w4",0.00453978473621913,0.00486152945131925,0.00873925501432665,"H+7","regressor"
"neighbor_env_rainfall_mean_lag4",0.00451631913895615,0.00354405585742286,0.0113180515759312,"H+7","regressor"
"barangayPARI-AN",0.00441228272136788,0.00366275217650111,0.00601719197707736,"H+7","regressor"
"neighbor_env_v_component_of_wind_10m_mean_rollmean_lag1_w8",0.00439694118132986,0.0058100093688938,0.00558739255014327,"H+7","regressor"
"neighbor_env_rainfall_mean_lag20",0.00430529461403793,0.00752046383611329,0.0103151862464183,"H+7","regressor"
"u_component_of_wind_10m_lag8",0.00422322628369311,0.00225692359517534,0.00845272206303725,"H+7","regressor"
"temp_c_rollmean_lag1_w4",0.00414121136914594,0.00889300433891204,0.00931232091690544,"H+7","regressor"
"v_component_of_wind_10m_lag9",0.00413191702035419,0.00588728187840901,0.00916905444126074,"H+7","regressor"
"rainfall_lag4",0.00411188348147472,0.00415635598804978,0.00974212034383954,"H+7","regressor"
"percent_mangrove_forest",0.00405151840060736,0.00788991137919568,0.00444126074498567,"H+7","regressor"
"neighbor_env_wind_speed_10m_mean_rollmean_lag1_w8",0.00395057337561617,0.0018650333569037,0.00744985673352436,"H+7","regressor"
"city_env_rainfall_mean_lag20",0.00388912914622138,0.00720245904197967,0.00659025787965616,"H+7","regressor"
"temp_c_lag14",0.00387812511836767,0.0111325861593562,0.0107449856733524,"H+7","regressor"
"neighbor_env_u_component_of_wind_10m_mean_lag9",0.00376408537867334,0.0082435548752281,0.00744985673352436,"H+7","regressor"
"u_component_of_wind_10m_lag9",0.00366494939359849,0.007580706180912,0.00845272206303725,"H+7","regressor"
"neighbor_env_v_component_of_wind_10m_mean_lag9",0.00332772836580664,0.00560303935195522,0.00659025787965616,"H+7","regressor"
"wind_speed_10m_rollmean_lag1_w4",0.00319364126636211,0.00666358371459948,0.00888252148997135,"H+7","regressor"
"barangayKALUBIHAN (POB.)",0.00315676382144348,0.00560797769327516,0.00472779369627507,"H+7","regressor"
"neighbor_env_rh_mean_lag19",0.00315322231670534,0.00721577020891202,0.00859598853868195,"H+7","regressor"
"neighbor_env_u_component_of_wind_10m_mean_lag8",0.00310046263687384,0.00590780072046403,0.00716332378223496,"H+7","regressor"
"neighbor_env_temp_c_mean_rollmean_lag1_w4",0.00307360831152474,0.00315618945281932,0.00716332378223496,"H+7","regressor"
"city_env_rainfall_mean_lag4",0.00304424773936195,0.00523851660193127,0.00616045845272206,"H+7","regressor"
"neighbor_env_u_component_of_wind_10m_mean_rollmean_lag1_w4",0.00291488980569501,0.00339627142088531,0.00501432664756447,"H+7","regressor"
"barangayLABANGON",0.00264429994272605,0.00827970841106423,0.00243553008595989,"H+7","regressor"
"wind_speed_10m_rollmean_lag1_w8",0.00248384411609291,0.00218298395799128,0.00601719197707736,"H+7","regressor"
"barangay_classificationUrban",0.00246433110108778,0.00120953459445609,0.00114613180515759,"H+7","regressor"
"percent_open_forest",0.00201075907312619,0.0016112473223216,0.00343839541547278,"H+7","regressor"
"percent_annual_crop",0.00200787200529357,0.00114077716729914,0.00343839541547278,"H+7","regressor"
"city_env_u_component_of_wind_10m_mean_lag8",0.00189146161273344,0.00461544560340488,0.00401146131805158,"H+7","regressor"
"barangayADLAON",0.00186841680495336,0.00309930030274403,0.00272206303724928,"H+7","regressor"
"barangay_area_km2",0.00186088704516942,0.00111065938196516,0.00401146131805158,"H+7","regressor"
"barangayT. PADILLA",0.00181982598532966,0.00924616009753014,0.00358166189111748,"H+7","regressor"
"barangayLUSARAN",0.00137417312952303,0.00509698468808,0.00286532951289398,"H+7","regressor"
"barangayPUNG-OL-SIBUGAY",0.00136535560077117,0.000695581294121268,0.00257879656160458,"H+7","regressor"
"barangayTO-ONG PARDO",0.00116726218132972,0.00045106227041116,0.00214899713467049,"H+7","regressor"
"barangaySAMBAG I (POB.)",0.00113127020597989,0.00790908216923058,0.00229226361031519,"H+7","regressor"
"barangayPAHINA SAN NICOLAS",0.0011198698553198,0.00519538571141813,0.00186246418338109,"H+7","regressor"
"barangayZAPATERA",0.0010520845544074,0.00284811553437161,0.00257879656160458,"H+7","regressor"
"percent_grassland",0.00094344093088723,0.00212930574589358,0.00143266475644699,"H+7","regressor"
"barangayBUSAY (POB.)",0.000886379411659376,0.00113753913279854,0.00200573065902579,"H+7","regressor"
"barangayKAMAGAYAN (POB.)",0.000806998586980074,0.000831978416860714,0.00171919770773639,"H+7","regressor"
"barangayGUBA",0.000742954119512266,0.000420741261154555,0.00128939828080229,"H+7","regressor"
"barangayCAPITOL SITE (POB.)",0.000710242172968011,0.00591087617582652,0.00186246418338109,"H+7","regressor"
"barangaySANTA CRUZ (POB.)",0.000688708275849021,0.00246987516957004,0.00171919770773639,"H+7","regressor"
"barangayBASAK PARDO",0.000625840496769913,6.9556774585976e-05,0.000286532951289398,"H+7","regressor"
"barangayBABAG",0.000622859390985822,0.000150453444054784,0.00143266475644699,"H+7","regressor"
"barangayPIT-OS",0.000583272168255275,0.00130299727647428,0.00100286532951289,"H+7","regressor"
"barangayCOGON RAMOS (POB.)",0.000563274722392923,0.0010230292265265,0.00128939828080229,"H+7","regressor"
"barangayMALUBOG",0.000507574652315408,0.00197446943924071,0.000859598853868195,"H+7","regressor"
"barangayCAMBINOCOT",0.000482045683099523,0.000709210845199081,0.00100286532951289,"H+7","regressor"
"barangayMABINI",0.000443117893332493,0.000187216651658806,0.000716332378223496,"H+7","regressor"
"percent_fishpond",0.000435389878761105,0.000290820207416297,0.000573065902578797,"H+7","regressor"
"barangayPAMUTAN",0.00042124515142017,0.00346721011814518,0.00100286532951289,"H+7","regressor"
"percent_open_barren",0.000420762121326877,0.00207507882920476,0.00114613180515759,"H+7","regressor"
"barangayLUZ",0.000412922232410053,0.00374212466655019,0.00128939828080229,"H+7","regressor"
"barangayKASAMBAGAN",0.000400652614350566,0.000194248199381852,0.00114613180515759,"H+7","regressor"
"barangayCOGON PARDO",0.000394189209450204,0.00342903789134424,0.00100286532951289,"H+7","regressor"
"barangayLAHUG (POB.)",0.000359434668951263,0.000311122277287174,0.000573065902578797,"H+7","regressor"
"barangayPAHINA CENTRAL (POB.)",0.000349334437327693,0.00070490927217005,0.000859598853868195,"H+7","regressor"
"barangayCARRETA",0.000327468979387778,0.00141678912488636,0.000859598853868195,"H+7","regressor"
"barangayBINALIW",0.000314327642592018,0.000407132032469005,0.000716332378223496,"H+7","regressor"
"barangaySUBA POB. (SUBA SAN NICOLAS)",0.00030571838408967,0.000966472008858179,0.000429799426934097,"H+7","regressor"
"barangayTALAMBAN",0.000302201579488725,5.0778884134834e-05,0.000286532951289398,"H+7","regressor"
"barangaySAN ANTONIO (POB.)",0.000301303152853626,0.00118166582053257,0.00100286532951289,"H+7","regressor"
"barangayERMITA (POB.)",0.000295858336787019,0.000168702952307085,0.000716332378223496,"H+7","regressor"
"barangayBULACAO",0.000287262619002608,0.0040027390249327,0.00114613180515759,"H+7","regressor"
"barangaySAN ROQUE (CIUDAD)",0.0002841346664671,0.00116699982744934,0.00100286532951289,"H+7","regressor"
"barangayTAPTAP",0.000282540923965951,0.000727589061935715,0.000573065902578797,"H+7","regressor"
"barangayHIPPODROMO",0.000276808320951058,0.0033815715571483,0.00100286532951289,"H+7","regressor"
"barangayDAY-AS",0.000265840829689708,0.0022744821420907,0.000859598853868195,"H+7","regressor"
"barangayPASIL",0.000224940484164217,0.00149681870561861,0.000716332378223496,"H+7","regressor"
"barangayCALAMBA",0.000213266330849029,0.000295148876968346,0.000716332378223496,"H+7","regressor"
"barangaySAN JOSE",0.000203972238864,0.000777622791687567,0.000573065902578797,"H+7","regressor"
"barangayAPAS",0.000165459460428697,0.00105514538043302,0.000573065902578797,"H+7","regressor"
"barangaySAPANGDAKU",0.000106083458968415,0.00102803530915399,0.000429799426934097,"H+7","regressor"
"barangayMAMBALING",0.000103320253685811,4.61792493526099e-05,0.000143266475644699,"H+7","regressor"
"barangayPUNTA PRINCESA",9.92744505887842e-05,0.00131927551267705,0.000429799426934097,"H+7","regressor"
"barangayQUIOT PARDO",8.33338738584628e-05,2.14062531838415e-06,0.000143266475644699,"H+7","regressor"
"barangayBONBON",7.52461664573321e-05,0.000552030689305197,0.000286532951289398,"H+7","regressor"
"barangaySAWANG CALERO (POB.)",7.0576591511699e-05,0.000960917221639587,0.000286532951289398,"H+7","regressor"
"barangayKINASANG-AN PARDO",6.97138843566735e-05,0.000982906050068305,0.000286532951289398,"H+7","regressor"
"barangayKALUNASAN",6.71562703625694e-05,0.000907929970878825,0.000286532951289398,"H+7","regressor"
"barangayDULJO (POB.)",5.33936072185549e-05,6.25929681704731e-06,0.000143266475644699,"H+7","regressor"
"barangayCAMPUTHAW (POB.)",4.78199675630259e-05,7.47864035283575e-06,0.000143266475644699,"H+7","regressor"
"barangayLOREGA (LOREGA SAN MIGUEL)",4.56609030062779e-05,0.000505356928407518,0.000286532951289398,"H+7","regressor"
"barangayTINAGO",3.20891202112981e-05,0.000438232066762364,0.000143266475644699,"H+7","regressor"
"barangayTABUNAN",3.15987273526265e-05,2.4657835945944e-06,0.000286532951289398,"H+7","regressor"
"barangaySUDLON I",3.12795516193997e-05,0.000415396471989349,0.000143266475644699,"H+7","regressor"
"barangayAGSUNGOT",2.56574251042763e-05,0.000480624577023276,0.000143266475644699,"H+7","regressor"
"barangayTISA",5.63556217576581e-06,2.16772184140167e-07,0.000143266475644699,"H+7","regressor"
"pop_density",0.132368885499324,0.044471936301426,0.0717970165899902,"H+8","regressor"
"city_env_u_component_of_wind_10m_mean_rollmean_lag1_w8",0.0738790687288857,0.0358369197530701,0.0217482225010456,"H+8","regressor"
"city_env_temp_c_mean_rollmean_lag1_w8",0.0502485856865589,0.0407704188026958,0.0239788094242297,"H+8","regressor"
"percent_built_up",0.0322945566914681,0.0271587040834947,0.0192388122124634,"H+8","regressor"
"city_env_wind_speed_10m_mean_rollmean_lag1_w8",0.0284730506623248,0.0125625531245577,0.0111529346159208,"H+8","regressor"
"city_env_temp_c_mean_lag14",0.0248530484786121,0.019510636018972,0.0140805799526,"H+8","regressor"
"city_env_rh_mean_rollmean_lag1_w8",0.0239357238706093,0.0212456657572471,0.0150564617314931,"H+8","regressor"
"barangayPARDO (POB.)",0.0233102294354719,0.0255000044825066,0.00934058274083368,"H+8","regressor"
"city_env_rh_mean_lag20",0.0225104888722907,0.0263353894074633,0.0156141084622891,"H+8","regressor"
"city_env_temp_c_mean_lag15",0.0210186723877544,0.017374437880601,0.0160323435103862,"H+8","regressor"
"city_env_rainfall_mean_rollmean_lag1_w8",0.020830274499472,0.028831119006954,0.0182629304335703,"H+8","regressor"
"city_env_rainfall_mean_rollmean_lag1_w4",0.0206903806439895,0.0170097862874754,0.0144988150006971,"H+8","regressor"
"city_env_wind_speed_10m_mean_lag14",0.0205933607836179,0.0106307394336512,0.0110135229332218,"H+8","regressor"
"city_env_rh_mean_lag19",0.0172115776038269,0.0244636209009884,0.0161717551930852,"H+8","regressor"
"barangay_area_m2",0.0171965903805933,0.0237396673918891,0.0227241042799387,"H+8","regressor"
"wind_speed_10m_lag15",0.0149217691310132,0.00640237756740985,0.013383521539105,"H+8","regressor"
"flood_risk_index",0.0140366619418949,0.0264364785392441,0.0185417537989684,"H+8","regressor"
"u_component_of_wind_10m_rollmean_lag1_w8",0.0134575897623533,0.00497206263414762,0.0096194061062317,"H+8","regressor"
"barangayBANILAD",0.0134341279956569,0.0221038904242271,0.00697058413495051,"H+8","regressor"
"city_env_u_component_of_wind_10m_mean_rollmean_lag1_w4",0.0127869085739551,0.00815213007629685,0.00794646591384358,"H+8","regressor"
"city_env_temp_c_mean_rollmean_lag1_w4",0.0121376516054431,0.00593361449808162,0.0100376411543287,"H+8","regressor"
"neighbor_env_u_component_of_wind_10m_mean_rollmean_lag1_w8",0.0120754204241856,0.00611054917184128,0.00794646591384358,"H+8","regressor"
"wind_speed_10m_lag14",0.0104697627690456,0.00395066962591168,0.0114317579813188,"H+8","regressor"
"city_env_rh_mean_rollmean_lag1_w4",0.0100033709579934,0.0114672848368458,0.0101770528370277,"H+8","regressor"
"rh_rollmean_lag1_w4",0.00991353607937932,0.0107504854847956,0.0122682280775129,"H+8","regressor"
"neighbor_env_rh_mean_rollmean_lag1_w4",0.00883522758120588,0.00563903793701554,0.00906175937543566,"H+8","regressor"
"neighbor_env_wind_speed_10m_mean_lag15",0.00835498969108158,0.00759147243353447,0.0128258748083089,"H+8","regressor"
"city_env_rainfall_mean_lag4",0.00819147041644542,0.0142741310004201,0.0108741112505228,"H+8","regressor"
"barangayCENTRAL (POB.)",0.00804883673378797,0.00194146733954511,0.00808587759654259,"H+8","regressor"
"barangayMABOLO",0.00765756582366056,0.0131716894268968,0.00432176216366932,"H+8","regressor"
"city_env_rainfall_mean_lag20",0.00755213235947997,0.0192623319335798,0.0128258748083089,"H+8","regressor"
"city_env_u_component_of_wind_10m_mean_lag9",0.00742610227522718,0.0212079438382603,0.00975881778893071,"H+8","regressor"
"rh_rollmean_lag1_w8",0.00717356294412149,0.0123069163470027,0.0119894047121149,"H+8","regressor"
"percent_perennial_crop",0.00707673474878996,0.0124136102060975,0.00836470096194061,"H+8","regressor"
"neighbor_env_rainfall_mean_rollmean_lag1_w8",0.00680368234391158,0.015100308614522,0.0129652864910079,"H+8","regressor"
"neighbor_env_v_component_of_wind_10m_mean_lag11",0.00621649388709744,0.00946315167245254,0.00934058274083368,"H+8","regressor"
"barangaySAMBAG II (POB.)",0.00592698580990941,0.0185326334195773,0.00529764394256239,"H+8","regressor"
"city_env_u_component_of_wind_10m_mean_lag8",0.00588683493271355,0.00700792403871626,0.00641293740415447,"H+8","regressor"
"temp_c_rollmean_lag1_w8",0.00579435999103508,0.00634164374754028,0.00975881778893071,"H+8","regressor"
"v_component_of_wind_10m_lag11",0.00579053602776183,0.0124468304897217,0.014359403317998,"H+8","regressor"
"u_component_of_wind_10m_lag8",0.00575700005169152,0.00109404404693346,0.00808587759654259,"H+8","regressor"
"neighbor_env_rainfall_mean_rollmean_lag1_w4",0.00571208998411678,0.00358599890402395,0.0068311724522515,"H+8","regressor"
"percent_brush_shrubs",0.00569813332905998,0.00663338925180614,0.00752823086574655,"H+8","regressor"
"city_env_v_component_of_wind_10m_mean_rollmean_lag1_w8",0.00568283059568351,0.00461751740369851,0.00487940889446536,"H+8","regressor"
"city_env_wind_speed_10m_mean_rollmean_lag1_w4",0.00560346603419272,0.00354613456367491,0.00613411403875645,"H+8","regressor"
